year,month,day,hour,PM2.5,CO,O3,TEMP,WSPM,PRES
2013,10,14,23,25.0,900.0,2.0,5.2,1.0,1025.6
2013,10,15,0,22.0,700.0,3.0,9.1,1.5,1025.9
2013,10,15,1,12.0,600.0,4.0,9.6,0.7,1025.9
2013,10,15,2,4.0,200.0,42.0,7.5,0.6,1025.5
2013,10,15,3,5.0,200.0,54.0,5.0,0.0,1025.4
2013,10,15,4,3.0,200.0,32.0,3.6,0.0,1025.6
2013,10,15,5,8.0,400.0,12.0,3.2,0.5,1025.8
2013,10,15,6,9.0,600.0,3.0,3.0,0.5,1025.9
2013,10,15,7,13.0,1000.0,3.0,8.7,0.0,1026.2
2013,10,15,8,24.0,1400.0,4.0,12.5,0.8,1026.0
2013,10,15,9,15.0,800.0,16.0,13.2,0.8,1025.3
2013,10,15,10,16.0,600.0,34.0,13.8,1.3,1024.5
2013,10,15,11,9.0,400.0,45.0,15.2,1.1,1023.2
2013,10,15,12,13.0,400.0,50.0,15.6,1.4,1021.8
2013,10,15,13,12.0,400.0,56.0,16.4,1.4,1020.8
2013,10,15,14,19.0,400.0,92.0,16.5,0.8,1020.0
2013,10,15,15,28.0,500.0,99.0,16.0,0.8,1019.7
2013,10,15,16,27.0,400.0,67.0,14.0,1.1,1019.5
2013,10,15,17,25.0,500.0,52.0506,12.1,1.0,1019.3
2013,10,15,18,30.0,700.0,23.0,11.4,1.5,1019.4
2013,10,15,19,40.0,600.0,21.0,10.3,0.0,1019.4
2013,10,15,20,55.0,733.3333333333334,8.568,8.1,0.5,1019.8
2013,10,15,21,64.0,866.6666666666667,2.9988,7.0,0.2,1019.9
2013,10,15,22,66.0,1000.0,3.0,5.9,0.6,1019.8
2013,10,15,23,46.0,700.0,9.8532,5.2,0.0,1019.5
2013,10,16,0,29.0,500.0,9.4248,4.4,0.0,1019.6
2013,10,16,1,31.0,600.0,2.0,4.0,0.0,1019.6
2013,10,16,2,28.0,620.0,1.2852,3.9,0.1,1019.5
2013,10,16,3,45.0,640.0,1.2852,3.6,0.0,1019.3
2013,10,16,4,39.0,660.0,2.7846,3.3,0.0,1019.3
2013,10,16,5,35.0,680.0,2.3562,3.2,0.5,1019.2
2013,10,16,6,24.0,700.0,2.0,3.2,0.0,1019.5
2013,10,16,7,27.0,766.6666666666666,2.142,8.1,0.1,1019.6
2013,10,16,8,26.0,833.3333333333334,8.9964,12.7,0.0,1019.6
2013,10,16,9,24.0,900.0,10.0,14.9,1.0,1019.2
2013,10,16,10,26.0,750.0,23.562,16.8,0.7,1018.5
2013,10,16,11,31.0,600.0,53.0,18.0,1.6,1017.4
2013,10,16,12,37.0,566.6666666666666,81.1818,19.1,1.0,1016.4
2013,10,16,13,34.0,533.3333333333334,80.9676,20.1,2.5,1015.7
2013,10,16,14,32.0,500.0,106.0,20.2,1.1,1015.4
2013,10,16,15,33.0,500.0,99.8172,20.0,0.9,1015.1
2013,10,16,16,27.0,500.0,85.2516,17.5,0.5,1015.1
2013,10,16,17,25.0,500.0,68.9724,14.6,0.4,1015.4
2013,10,16,18,43.0,800.0,40.698,12.8,0.9,1016.0
2013,10,16,19,69.0,1000.0,21.42,11.6,0.5,1016.4
2013,10,16,20,95.0,1200.0,4.7124,10.2,0.0,1016.8
2013,10,16,21,109.0,1400.0,3.6414,9.1,0.1,1017.4
2013,10,16,22,116.0,1400.0,3.0,7.9,0.0,1017.6
2013,10,16,23,104.0,1300.0,3.4272,7.5,0.0,1017.6
2013,10,17,0,71.0,1200.0,2.142,6.7,0.0,1017.8
2013,10,17,1,64.0,1100.0,2.7846,6.1,0.0,1017.8
2013,10,17,2,55.0,1160.0,2.5704,5.8,0.1,1018.1
2013,10,17,3,55.0,1220.0,2.7846,5.3,0.0,1018.2
2013,10,17,4,57.0,1280.0,2.3562,5.1,0.2,1018.7
2013,10,17,5,62.0,1340.0,2.5704,5.0,0.5,1019.0
2013,10,17,6,63.0,1400.0,2.5704,5.0,0.0,1019.6
2013,10,17,7,63.0,1421.7391304347825,2.7846,7.8,0.4,1020.5
2013,10,17,8,65.0,1443.4782608695652,3.8556,10.9,0.1,1020.7
2013,10,17,9,76.0,1465.2173913043478,4.0698,12.9,1.7,1020.5
2013,10,17,10,89.0,1486.9565217391305,6.6402,14.3,1.1,1020.0
2013,10,17,11,132.0,1508.695652173913,16.2792,16.2,0.5,1019.3
2013,10,17,12,159.0,1530.4347826086957,16.065,17.5,1.3,1018.1
2013,10,17,13,142.0,1552.1739130434783,36.6282,18.2,1.3,1017.5
2013,10,17,14,164.0,1573.913043478261,71.1144,18.8,1.1,1017.1
2013,10,17,15,113.0,1595.6521739130435,86.751,18.1,1.4,1016.7
2013,10,17,16,85.0,1617.391304347826,93.3912,16.1,0.9,1016.7
2013,10,17,17,117.0,1639.1304347826087,78.8256,14.4,0.5,1017.0
2013,10,17,18,140.0,1660.8695652173913,53.1216,13.0,0.2,1017.6
2013,10,17,19,149.0,1682.608695652174,26.3466,11.6,0.0,1017.7
2013,10,17,20,182.0,1704.3478260869565,8.3538,10.7,0.0,1017.8
2013,10,17,21,194.0,1726.086956521739,4.284,9.9,0.0,1018.0
2013,10,17,22,200.0,1747.8260869565217,4.0698,9.0,0.0,1018.1
2013,10,17,23,215.0,1769.5652173913045,4.0698,8.4,0.0,1018.0
2013,10,18,0,222.0,1791.304347826087,4.7124,7.8,0.0,1018.1
2013,10,18,1,213.0,1813.0434782608695,3.213,7.4,0.0,1018.0
2013,10,18,2,191.0,1834.7826086956522,2.7846,7.2,0.0,1017.7
2013,10,18,3,178.0,1856.5217391304348,2.142,6.8,0.0,1017.5
2013,10,18,4,189.0,1878.2608695652175,2.142,6.5,0.0,1017.9
2013,10,18,5,188.0,1900.0,2.0,6.3,0.0,1018.1
2013,10,18,6,182.0,1900.0,2.0,6.4,0.0,1018.5
2013,10,18,7,175.0,2066.6666666666665,3.213,8.3,0.0,1019.3
2013,10,18,8,187.0,2233.3333333333335,3.8556,10.3,0.0,1019.4
2013,10,18,9,187.0,2400.0,2.9988,12.1,0.9,1018.7
2013,10,18,10,168.0,2400.0,7.0,13.5,0.8,1018.2
2013,10,18,11,171.0,2600.0,12.6378,14.7,1.2,1017.4
2013,10,18,12,186.0,2600.0,17.9928,15.8,0.5,1016.4
2013,10,18,13,198.0,2600.0,24.4188,16.3,0.8,1015.8
2013,10,18,14,214.0,2600.0,26.5608,16.8,0.8,1015.4
2013,10,18,15,235.0,2600.0,18.8496,16.3,0.0,1015.4
2013,10,18,16,245.0,2650.0,11.9952,15.1,0.0,1015.2
2013,10,18,17,276.0,2700.0,6.0,13.7,0.0,1015.7
2013,10,18,18,283.0,3300.0,4.0,12.1,0.5,1016.1
2013,10,18,19,284.0,3600.0,5.0,11.3,0.0,1016.1
2013,10,18,20,314.0,4250.0,7.497,10.9,0.0,1016.3
2013,10,18,21,323.0,4900.0,7.0,11.2,0.0,1016.7
2013,10,18,22,303.0,4150.0,4.284,11.5,0.0,1016.7
2013,10,18,23,287.0,3400.0,2.7846,11.6,0.0,1016.7
2013,10,19,0,247.0,3050.0,1.9278,11.7,0.0,1016.7
2013,10,19,1,241.0,2700.0,2.142,11.9,0.0,1016.6
2013,10,19,2,266.0,2200.0,1.4994,11.4,0.0,1016.3
2013,10,19,3,265.0,1700.0,1.9278,10.2,0.0,1016.3
2013,10,19,4,264.0,1200.0,3.8556,9.7,0.7,1016.9
2013,10,19,5,172.0,700.0,11.5668,9.8,0.4,1017.1
2013,10,19,6,14.0,200.0,51.8364,9.9,0.7,1017.6
2013,10,19,7,3.0,300.0,53.0,12.5,0.8,1018.5
2013,10,19,8,3.0,250.0,55.0494,13.9,0.9,1018.8
2013,10,19,9,3.0,200.0,60.0,15.7,1.0,1018.5
2013,10,19,10,3.0,200.0,67.0,16.6,2.6,1018.4
2013,10,19,11,3.0,200.0,69.0,17.0,2.0,1017.8
2013,10,19,12,14.0,200.0,69.1866,18.3,2.0,1017.4
2013,10,19,13,14.0,200.0,72.0,18.3,2.0,1017.1
2013,10,19,14,10.0,300.0,70.0,18.1,2.0,1016.9
2013,10,19,15,11.0,300.0,68.9724,17.1,3.1,1017.1
2013,10,19,16,13.0,300.0,65.7594,16.1,1.1,1017.4
2013,10,19,17,13.0,300.0,64.26,15.4,0.9,1017.9
2013,10,19,18,12.0,300.0,60.0,14.6,1.4,1018.9
2013,10,19,19,12.0,300.0,62.9748,12.8,0.9,1019.3
2013,10,19,20,14.0,300.0,47.7666,11.9,0.4,1019.4
2013,10,19,21,11.0,300.0,62.0,9.8,0.0,1019.4
2013,10,19,22,13.0,500.0,40.4838,12.7,2.0,1019.0
2013,10,19,23,8.0,511.94029850746267,34.4862,12.7,0.0,1018.5
2013,10,20,0,12.0,523.8805970149253,36.6282,8.9,0.6,1018.4
2013,10,20,1,5.0,535.820895522388,53.3358,7.3,0.1,1018.5
2013,10,20,2,17.0,547.7611940298508,34.0578,6.7,0.0,1018.4
2013,10,20,3,18.0,559.7014925373135,2.142,7.2,0.4,1018.4
2013,10,20,4,19.0,571.6417910447761,2.7846,9.3,1.0,1018.6
2013,10,20,5,6.0,583.5820895522388,18.207,9.0,0.0,1018.8
2013,10,20,6,14.0,595.5223880597015,14.5656,8.6,1.1,1019.2
2013,10,20,7,13.0,607.4626865671642,19.7064,12.3,0.8,1019.4
2013,10,20,8,18.0,619.4029850746268,18.4212,15.3,0.4,1019.6
2013,10,20,9,18.0,631.3432835820895,26.3466,15.9,0.8,1019.5
2013,10,20,10,18.0,643.2835820895523,31.9158,17.1,1.1,1018.7
2013,10,20,11,15.0,655.223880597015,39.627,19.0,0.7,1017.2
2013,10,20,12,14.0,667.1641791044776,56.1204,19.2,0.9,1016.1
2013,10,20,13,12.0,679.1044776119403,74.3274,19.6,1.6,1015.5
2013,10,20,14,3.0,691.044776119403,82.467,18.9,0.7,1015.1
2013,10,20,15,13.0,702.9850746268658,77.112,18.4,0.7,1014.8
2013,10,20,16,20.0,714.9253731343283,65.5452,16.3,0.7,1014.8
2013,10,20,17,25.0,726.8656716417911,51.8364,13.9,0.0,1015.2
2013,10,20,18,36.0,738.8059701492538,39.627,13.2,1.0,1015.5
2013,10,20,19,63.0,750.7462686567164,6.8544,11.4,0.0,1015.7
2013,10,20,20,66.0,762.6865671641791,4.284,11.1,0.5,1015.9
2013,10,20,21,66.0,774.6268656716418,3.213,10.1,0.0,1015.8
2013,10,20,22,78.0,786.5671641791046,2.7846,8.8,0.0,1015.8
2013,10,20,23,89.0,798.5074626865671,3.213,7.8,0.0,1016.0
2013,10,21,0,88.0,810.4477611940299,2.3562,7.3,0.0,1016.1
2013,10,21,1,70.0,822.3880597014926,1.9278,6.8,0.0,1015.8
2013,10,21,2,57.0,834.3283582089553,1.9278,6.3,0.1,1015.4
2013,10,21,3,51.0,846.2686567164179,1.4994,6.3,0.0,1015.2
2013,10,21,4,47.0,858.2089552238806,1.2852,6.8,0.0,1015.3
2013,10,21,5,50.0,870.1492537313434,1.071,6.9,0.0,1015.4
2013,10,21,6,49.0,882.0895522388059,1.2852,7.1,0.0,1015.5
2013,10,21,7,55.0,894.0298507462687,1.2852,8.5,0.0,1016.2
2013,10,21,8,49.0,905.9701492537314,2.142,12.2,0.5,1016.3
2013,10,21,9,54.0,917.9104477611941,4.0698,13.4,1.0,1016.4
2013,10,21,10,56.0,929.8507462686567,7.497,15.4,0.4,1016.1
2013,10,21,11,61.0,941.7910447761194,14.5656,15.8,0.4,1015.4
2013,10,21,12,64.0,953.7313432835822,26.5608,17.9,1.4,1014.3
2013,10,21,13,78.0,965.6716417910447,41.769,18.4,2.5,1013.7
2013,10,21,14,77.0,977.6119402985075,71.3286,18.2,1.5,1013.8
2013,10,21,15,103.0,989.5522388059702,97.8894,17.6,1.2,1013.8
2013,10,21,16,93.0,1001.4925373134329,107.1,16.0,0.8,1013.8
2013,10,21,17,78.0,1013.4328358208955,101.3166,13.7,0.2,1014.4
2013,10,21,18,95.0,1025.3731343283582,70.0434,12.2,0.4,1014.8
2013,10,21,19,110.0,1037.313432835821,18.6354,11.1,0.1,1015.2
2013,10,21,20,115.0,1049.2537313432836,3.4272,9.9,0.6,1015.7
2013,10,21,21,140.0,1061.1940298507463,5.355,9.2,0.0,1015.9
2013,10,21,22,144.0,1073.1343283582091,4.0698,8.5,0.1,1016.0
2013,10,21,23,155.0,1085.0746268656717,2.9988,8.0,0.0,1016.1
2013,10,22,0,149.0,1097.0149253731342,2.7846,7.3,0.0,1016.1
2013,10,22,1,152.0,1108.955223880597,2.3562,6.8,0.0,1016.2
2013,10,22,2,140.0,1120.8955223880598,1.9278,6.4,0.6,1015.8
2013,10,22,3,140.0,1132.8358208955224,1.9278,6.3,0.0,1014.6
2013,10,22,4,116.0,1144.7761194029852,2.5704,6.0,0.0,1015.4
2013,10,22,5,120.0,1156.716417910448,1.9278,5.7,0.0,1015.7
2013,10,22,6,110.0,1168.6567164179105,1.7136,5.7,0.0,1016.4
2013,10,22,7,124.0,1180.597014925373,2.142,7.1,0.8,1016.9
2013,10,22,8,134.0,1192.5373134328358,2.9988,9.5,0.4,1016.7
2013,10,22,9,139.0,1204.4776119402986,3.213,11.3,1.3,1016.3
2013,10,22,10,151.0,1216.4179104477612,4.9266,12.8,0.6,1015.2
2013,10,22,11,155.0,1228.358208955224,6.2118,14.7,0.9,1013.5
2013,10,22,12,180.0,1240.2985074626868,10.9242,16.2,1.8,1012.6
2013,10,22,13,157.0,1252.2388059701493,47.5524,16.5,1.6,1011.7
2013,10,22,14,132.0,1264.1791044776119,53.3358,16.9,1.8,1010.8
2013,10,22,15,150.0,1276.1194029850747,80.1108,16.4,1.8,1010.8
2013,10,22,16,147.0,1288.0597014925374,81.1818,15.2,0.2,1011.4
2013,10,22,17,147.0,1300.0,47.0,15.0,2.2,1011.8
2013,10,22,18,129.0,1200.0,53.0,13.2,1.6,1012.3
2013,10,22,19,55.0,700.0,76.0,11.6,0.0,1012.5
2013,10,22,20,51.0,700.0,67.0,10.3,0.1,1012.8
2013,10,22,21,49.0,800.0,48.0,9.2,0.6,1012.8
2013,10,22,22,68.0,1000.0,18.0,8.4,0.6,1012.8
2013,10,22,23,77.0,1200.0,1.0,7.4,0.8,1013.3
2013,10,23,0,86.0,1000.0,2.0,8.5,1.6,1013.8
2013,10,23,1,42.0,600.0,26.0,8.7,1.0,1014.1
2013,10,23,2,28.0,400.0,47.0,8.2,0.9,1014.2
2013,10,23,3,26.0,400.0,32.0,7.0,0.5,1014.2
2013,10,23,4,26.0,300.0,30.0,5.8,0.7,1014.6
2013,10,23,5,24.0,500.0,18.0,4.3,0.0,1014.7
2013,10,23,6,24.0,600.0,3.0,4.0,0.1,1015.0
2013,10,23,7,31.0,700.0,3.0,6.6,0.5,1015.4
2013,10,23,8,26.0,800.0,8.0,9.6,0.7,1015.4
2013,10,23,9,24.0,900.0,15.0,12.0,1.5,1015.1
2013,10,23,10,29.0,800.0,20.0,13.0,1.1,1014.6
2013,10,23,11,30.0,600.0,29.0,14.6,1.4,1013.6
2013,10,23,12,30.0,500.0,36.0,15.4,1.0,1012.7
2013,10,23,13,14.0,500.0,52.0,15.7,1.7,1012.2
2013,10,23,14,27.0,500.0,53.0,15.3,1.9,1012.4
2013,10,23,15,26.0,600.0,39.0,15.0,0.5,1012.5
2013,10,23,16,29.0,500.0,56.0,12.9,1.2,1013.0
2013,10,23,17,31.0,500.0,55.0,10.0,0.0,1013.8
2013,10,23,18,42.0,800.0,20.0,8.9,1.3,1014.8
2013,10,23,19,42.0,1400.0,9.0,12.0,2.4,1016.1
2013,10,23,20,55.0,900.0,22.0,10.6,3.9,1017.8
2013,10,23,21,8.0,300.0,53.0,9.5,4.3,1018.3
2013,10,23,22,12.0,300.0,56.0,8.0,1.2,1019.0
2013,10,23,23,11.0,300.0,60.0,8.8,1.5,1019.2
2013,10,24,0,6.0,300.0,60.0,8.3,1.1,1019.2
2013,10,24,1,9.0,300.0,51.0,7.8,2.1,1018.9
2013,10,24,2,13.0,300.0,52.0,7.7,1.7,1019.2
2013,10,24,3,11.0,300.0,59.0,6.2,1.1,1019.5
2013,10,24,4,9.0,300.0,61.0,7.5,2.0,1019.5
2013,10,24,5,9.0,300.0,57.0,7.8,1.6,1019.7
2013,10,24,6,9.0,400.0,38.0,7.6,1.0,1020.2
2013,10,24,7,11.0,700.0,35.0,10.0,1.3,1020.6
2013,10,24,8,11.0,600.0,42.0,11.4,3.2,1020.6
2013,10,24,9,10.0,500.0,51.0,12.8,2.7,1020.2
2013,10,24,10,11.0,500.0,68.0,13.7,3.3,1019.7
2013,10,24,11,10.0,500.0,78.0,14.9,1.8,1019.0
2013,10,24,12,14.0,600.0,87.0,15.5,2.5,1018.2
2013,10,24,13,15.0,600.0,93.0,16.4,2.4,1017.6
2013,10,24,14,15.0,600.0,95.0,16.6,1.4,1017.4
2013,10,24,15,21.0,600.0,92.0,15.7,1.3,1017.6
2013,10,24,16,19.0,600.0,95.0,14.4,1.6,1017.9
2013,10,24,17,23.0,600.0,94.0,13.6,1.5,1018.5
2013,10,24,18,29.0,700.0,82.0,13.1,1.1,1018.9
2013,10,24,19,30.0,700.0,82.0,12.7,1.7,1019.5
2013,10,24,20,34.0,600.0,96.0,12.3,0.7,1020.0
2013,10,24,21,31.0,600.0,96.0,12.3,1.0,1020.4
2013,10,24,22,34.0,600.0,98.0,11.3,1.0,1020.4
2013,10,24,23,34.0,600.0,75.0,11.5,0.7,1020.6
2013,10,25,0,30.0,600.0,84.0,9.4,0.0,1021.0
2013,10,25,1,30.0,500.0,76.0,7.5,0.4,1020.9
2013,10,25,2,29.0,500.0,56.0,6.1,0.0,1020.8
2013,10,25,3,30.0,300.0,51.0,5.2,0.1,1020.9
2013,10,25,4,30.0,300.0,72.0,4.6,0.0,1021.1
2013,10,25,5,31.0,500.0,40.0,4.4,0.0,1021.4
2013,10,25,6,31.0,600.0,25.0,4.4,0.0,1021.8
2013,10,25,7,31.0,600.0,24.0,8.0,0.0,1022.3
2013,10,25,8,33.0,500.0,62.0,12.7,0.4,1022.1
2013,10,25,9,32.0,400.0,73.0,14.6,0.5,1021.7
2013,10,25,10,28.0,400.0,75.0,15.4,0.9,1020.9
2013,10,25,11,31.0,500.0,76.0,17.1,0.9,1019.8
2013,10,25,12,27.0,400.0,82.0,17.7,1.3,1018.9
2013,10,25,13,25.0,300.0,90.0,18.5,0.6,1018.0
2013,10,25,14,22.0,300.0,90.0,18.3,0.7,1017.5
2013,10,25,15,18.0,300.0,92.0,17.8,0.4,1017.3
2013,10,25,16,18.0,300.0,88.0,14.7,0.1,1017.1
2013,10,25,17,23.0,400.0,81.0,11.2,0.7,1017.3
2013,10,25,18,31.0,1100.0,43.0,9.6,0.0,1017.4
2013,10,25,19,32.0,1000.0,36.0,8.1,0.1,1017.6
2013,10,25,20,82.0,1300.0,6.0,7.3,1.0,1017.9
2013,10,25,21,73.0,1300.0,4.0,6.8,0.0,1018.0
2013,10,25,22,76.0,1500.0,3.0,6.0,0.0,1017.7
2013,10,25,23,58.0,1200.0,3.0,5.5,0.0,1017.7
2013,10,26,0,76.0,1600.0,4.0,5.3,0.4,1017.9
2013,10,26,1,76.0,1700.0,2.0,4.6,0.5,1017.7
2013,10,26,2,58.0,1100.0,2.0,4.0,0.0,1017.5
2013,10,26,3,38.0,800.0,1.0,3.6,0.0,1017.3
2013,10,26,4,38.0,900.0,2.0,3.2,0.0,1017.2
2013,10,26,5,38.0,1000.0,2.0,2.6,0.0,1017.1
2013,10,26,6,34.0,1300.0,2.0,2.5,0.0,1017.2
2013,10,26,7,51.0,1300.0,2.0,5.7,0.6,1017.6
2013,10,26,8,51.0,1000.0,2.0,10.3,0.6,1017.4
2013,10,26,9,43.0,800.0,4.0,12.6,0.0,1017.0
2013,10,26,10,46.0,900.0,9.0,14.3,0.8,1016.3
2013,10,26,11,52.0,1000.0,18.0,16.1,0.8,1014.9
2013,10,26,12,53.0,700.0,36.0,17.0,1.3,1013.8
2013,10,26,13,50.0,700.0,54.0,18.0,1.4,1013.0
2013,10,26,14,54.0,700.0,66.0,17.7,1.8,1012.4
2013,10,26,15,53.0,600.0,78.0,16.9,0.8,1011.9
2013,10,26,16,50.0,600.0,75.0,14.7,1.2,1011.6
2013,10,26,17,57.0,800.0,74.0,12.2,0.8,1011.9
2013,10,26,18,65.0,1000.0,58.0,10.3,0.7,1012.2
2013,10,26,19,96.0,1400.0,17.0,9.6,0.0,1012.1
2013,10,26,20,125.0,1500.0,3.0,7.7,0.0,1012.1
2013,10,26,21,140.0,1700.0,3.0,6.8,0.0,1012.2
2013,10,26,22,140.0,2000.0,3.0,5.9,0.0,1011.8
2013,10,26,23,139.0,2300.0,3.0,5.3,0.0,1011.6
2013,10,27,0,101.0,2000.0,2.0,5.0,0.0,1011.5
2013,10,27,1,103.0,2200.0,3.0,4.5,0.0,1011.3
2013,10,27,2,83.0,1600.0,1.0,4.2,0.0,1010.9
2013,10,27,3,77.0,1600.0,2.0,3.8,0.0,1010.9
2013,10,27,4,84.0,1600.0,2.0,3.6,0.0,1011.1
2013,10,27,5,86.0,1900.0,2.0,3.3,0.0,1011.0
2013,10,27,6,86.0,1900.0,2.0,3.1,0.0,1011.2
2013,10,27,7,76.0,1600.0,1.0,4.7,0.0,1011.7
2013,10,27,8,93.0,1900.0,3.0,8.3,1.3,1011.7
2013,10,27,9,89.0,1600.0,2.0,10.7,0.7,1011.2
2013,10,27,10,95.0,1500.0,2.0,13.1,0.0,1010.5
2013,10,27,11,106.0,1400.0,8.0,13.8,1.7,1009.5
2013,10,27,12,122.0,1500.0,24.0,15.1,1.4,1008.7
2013,10,27,13,156.0,1700.0,34.0,15.9,0.2,1008.0
2013,10,27,14,176.0,1900.0,45.0,16.1,0.4,1007.8
2013,10,27,15,177.0,2000.0,44.0,15.3,0.2,1008.0
2013,10,27,16,198.0,2100.0,31.0,13.2,0.0,1008.2
2013,10,27,17,225.0,2300.0,9.0,11.2,0.0,1008.8
2013,10,27,18,248.0,2300.0,3.0,9.9,0.0,1009.2
2013,10,27,19,251.0,2300.0,3.0,8.9,0.0,1009.5
2013,10,27,20,251.0,3100.0,5.0,8.4,0.0,1009.8
2013,10,27,21,276.0,3200.0,3.0,7.9,0.0,1010.1
2013,10,27,22,263.0,3200.0,2.0,7.7,0.0,1010.0
2013,10,27,23,253.0,3300.0,2.0,7.1,0.0,1010.3
2013,10,28,0,247.0,3400.0,2.0,6.6,0.0,1010.3
2013,10,28,1,243.0,3300.0,2.0,6.1,0.0,1010.2
2013,10,28,2,201.0,2200.0,1.0,6.0,0.0,1010.1
2013,10,28,3,191.0,1700.0,1.0,5.6,0.0,1010.1
2013,10,28,4,185.0,1600.0,2.0,5.4,0.0,1010.3
2013,10,28,5,201.0,1900.0,2.0,5.1,0.0,1010.4
2013,10,28,6,221.0,2500.0,2.0,5.0,0.0,1010.9
2013,10,28,7,228.0,3000.0,3.0,5.8,0.0,1011.6
2013,10,28,8,200.0,2800.0,3.0,8.3,0.8,1012.0
2013,10,28,9,201.0,2200.0,5.0,10.5,0.6,1012.2
2013,10,28,10,261.0,3100.0,3.0,13.2,0.6,1011.9
2013,10,28,11,261.0,2600.0,8.0,15.6,1.0,1011.2
2013,10,28,12,258.0,2400.0,22.0,16.0,0.5,1010.5
2013,10,28,13,258.0,2000.0,80.0,16.3,0.9,1010.3
2013,10,28,14,272.0,2100.0,77.0,16.2,0.5,1010.4
2013,10,28,15,243.0,2200.0,102.0,15.3,0.0,1010.8
2013,10,28,16,261.0,2300.0,96.0,14.1,0.0,1011.5
2013,10,28,17,269.0,2400.0,66.0,12.2,0.0,1012.8
2013,10,28,18,310.0,2800.0,18.0,11.7,0.0,1013.7
2013,10,28,19,331.0,3600.0,6.0,10.7,0.7,1014.7
2013,10,28,20,345.0,4200.0,6.0,10.3,0.0,1015.7
2013,10,28,21,303.0,3600.0,1.0,9.2,0.1,1016.6
2013,10,28,22,332.0,4400.0,1.0,10.5,0.1,1017.1
2013,10,28,23,332.0,4500.0,1.0,10.4,0.6,1017.4
2013,10,29,0,258.0,3500.0,5.0,11.5,1.3,1017.6
2013,10,29,1,258.0,1100.0,12.0,11.6,1.2,1018.1
2013,10,29,2,32.0,600.0,21.0,10.4,0.4,1018.1
2013,10,29,3,19.0,500.0,23.0,9.9,0.8,1018.3
2013,10,29,4,16.0,500.0,28.0,9.7,1.3,1019.0
2013,10,29,5,17.0,400.0,34.0,8.9,0.7,1019.7
2013,10,29,6,11.0,300.0,46.0,8.5,0.4,1020.5
2013,10,29,7,11.0,400.0,39.0,11.3,0.9,1021.5
2013,10,29,8,3.0,500.0,34.0,13.4,2.0,1022.0
2013,10,29,9,13.0,500.0,38.0,14.2,2.8,1022.0
2013,10,29,10,8.0,300.0,62.0,14.5,2.2,1021.7
2013,10,29,11,3.0,300.0,66.0,15.5,1.3,1020.6
2013,10,29,12,3.0,300.0,65.0,16.3,1.9,1019.6
2013,10,29,13,8.0,300.0,67.0,17.2,1.5,1019.0
2013,10,29,14,9.0,300.0,68.0,17.3,1.5,1018.6
2013,10,29,15,12.0,300.0,70.0,16.3,0.7,1018.5
2013,10,29,16,3.0,300.0,71.0,14.0,0.5,1018.6
2013,10,29,17,3.0,400.0,60.0,10.8,0.7,1019.5
2013,10,29,18,21.0,600.0,40.0,9.0,0.1,1020.1
2013,10,29,19,26.0,600.0,23.0,8.0,0.0,1020.5
2013,10,29,20,38.0,1500.0,7.0,7.3,0.0,1021.0
2013,10,29,21,79.0,1700.0,5.0,6.2,0.0,1021.3
2013,10,29,22,79.0,1300.0,3.0,5.5,0.0,1021.0
2013,10,29,23,60.0,1000.0,2.0,5.0,0.4,1020.9
2013,10,30,0,49.0,800.0,2.0,4.3,0.0,1021.1
2013,10,30,1,32.0,1000.0,2.0,3.7,0.0,1021.2
2013,10,30,2,32.0,1200.0,2.0,3.2,0.2,1021.0
2013,10,30,3,35.0,1200.0,2.0,2.7,0.1,1020.9
2013,10,30,4,35.0,1000.0,1.0,2.3,0.0,1020.9
2013,10,30,5,45.0,1100.0,1.0,1.9,0.0,1021.1
2013,10,30,6,45.0,1000.0,1.0,1.8,0.0,1021.4
2013,10,30,7,45.0,1400.0,2.0,4.0,0.7,1022.1
2013,10,30,8,50.0,1700.0,2.0,7.4,0.8,1022.4
2013,10,30,9,42.0,1200.0,2.0,9.7,0.8,1022.0
2013,10,30,10,42.0,1200.0,3.0,11.8,0.7,1021.4
2013,10,30,11,43.0,1000.0,10.0,13.3,1.1,1020.3
2013,10,30,12,34.0,900.0,16.0,14.2,0.8,1019.1
2013,10,30,13,51.0,1000.0,24.0,15.5,1.2,1018.3
2013,10,30,14,81.0,1200.0,32.0,15.4,1.9,1017.9
2013,10,30,15,102.0,1300.0,46.0,14.5,1.4,1017.6
2013,10,30,16,107.0,1300.0,56.0,12.7,1.0,1017.5
2013,10,30,17,123.0,1500.0,30.0,10.2,0.0,1017.9
2013,10,30,18,134.0,1800.0,7.0,8.7,0.0,1018.5
2013,10,30,19,160.0,2500.0,3.0,7.6,0.0,1018.6
2013,10,30,20,160.0,2400.0,3.0,6.8,0.0,1019.1
2013,10,30,21,172.0,2300.0,3.0,6.1,0.1,1019.3
2013,10,30,22,166.0,2600.0,3.0,5.5,0.0,1019.3
2013,10,30,23,143.0,2500.0,2.0,5.0,0.0,1019.1
2013,10,31,0,140.0,2400.0,2.0,4.6,0.0,1019.2
2013,10,31,1,127.0,2500.0,2.0,4.3,0.4,1019.4
2013,10,31,2,122.0,2300.0,2.0,3.9,0.0,1019.4
2013,10,31,3,123.0,1700.0,1.0,3.7,0.0,1019.5
2013,10,31,4,106.0,1000.0,5.0,3.3,0.0,1019.6
